trip_id,start_time,start_date,schedule_relationship,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_label,speed_kmh
287229833,22:49:00,2025-06-09,0,127763,1.0,52.48872375488281,5.035683631896973,12.0,2,2025-06-09 21:02:59,3049872,4246,
287229389,23:01:00,2025-06-09,0,127780,0.0,52.498355865478516,4.755396842956543,2.0,2,2025-06-09 21:03:15,3049430,4247,
287229614,22:49:00,2025-06-09,0,127762,1.0,52.49728775024414,4.961235523223877,13.0,2,2025-06-09 21:03:17,3049603,4250,
287229762,23:04:00,2025-06-09,0,127774,1.0,52.438880920410156,4.815027713775635,1.0,1,2025-06-09 21:03:18,,4251,
287229685,22:34:00,2025-06-09,0,127759,1.0,52.50993347167969,5.044824123382568,28.0,1,2025-06-09 21:03:05,,4253,
287229759,22:38:00,2025-06-09,0,127774,0.0,52.40201187133789,4.9331159591674805,17.0,1,2025-06-09 21:02:56,,4256,
287229684,22:33:00,2025-06-09,0,127759,0.0,52.50770568847656,5.071339130401611,29.0,2,2025-06-09 21:03:21,3049913,4257,
287229758,22:04:00,2025-06-09,0,127774,1.0,52.454559326171875,5.101877212524414,40.0,2,2025-06-09 21:03:15,3049740,4258,
295565280,22:06:00,2025-06-09,0,130190,1.0,50.86134338378906,6.057129859924316,15.0,1,2025-06-09 21:01:43,,429,
295565086,22:36:00,2025-06-09,0,130190,1.0,50.87261199951172,5.899346351623535,8.0,2,2025-06-09 21:03:11,3151791,430,
287230510,22:29:00,2025-06-09,0,127768,1.0,52.500816345214844,4.946194648742676,22.0,2,2025-06-09 21:03:07,3049532,4301,
287230787,22:45:00,2025-06-09,0,127771,1.0,52.44255065917969,4.852161407470703,8.0,2,2025-06-09 21:03:15,3049175,4302,
287230304,22:34:00,2025-06-09,0,127777,1.0,52.5191764831543,5.044030666351318,17.0,2,2025-06-09 21:03:21,3049863,4303,
287230580,22:31:00,2025-06-09,0,127779,1.0,52.45716857910156,4.818204402923584,22.0,2,2025-06-09 21:03:23,3049239,4308,
287230707,22:40:00,2025-06-09,0,127770,0.0,52.42902374267578,4.8697919845581055,13.0,2,2025-06-09 21:03:01,3049992,4321,
287230094,22:57:00,2025-06-09,0,127764,1.0,52.42702865600586,4.9511494636535645,4.0,2,2025-06-09 21:01:37,3049066,4323,
292798596,23:05:00,2025-06-09,0,105998,0.0,52.03256607055664,5.170173645019531,1.0,1,2025-06-09 21:02:56,,4325,
287230021,22:27:00,2025-06-09,0,127776,1.0,52.54315185546875,4.909656047821045,16.0,2,2025-06-09 21:03:07,3049022,4326,
287230788,22:50:00,2025-06-09,0,127771,0.0,52.430015563964844,4.856297492980957,8.0,2,2025-06-09 21:03:22,3049258,4328,
292791895,23:04:00,2025-06-09,0,105973,0.0,52.08791732788086,5.109124183654785,1.0,1,2025-06-09 21:02:58,,4329,
287230513,22:45:00,2025-06-09,0,127768,0.0,52.369712829589844,4.973018646240234,10.0,2,2025-06-09 21:03:16,3049067,4329,1.8153694075356093
292801022,22:52:00,2025-06-09,0,106008,1.0,51.965850830078125,5.044179439544678,12.0,2,2025-06-09 21:03:08,3129689,4331,
287230447,23:09:00,2025-06-09,0,127778,0.0,52.50996780395508,5.044396877288818,1.0,1,2025-06-09 21:03:03,,4334,
287230512,22:59:00,2025-06-09,0,127768,1.0,52.296607971191406,4.955580711364746,2.0,2,2025-06-09 21:02:56,3050030,4336,
287230235,22:58:00,2025-06-09,0,127767,1.0,52.43134307861328,4.951224327087402,4.0,2,2025-06-09 21:02:41,3049066,4337,
287230306,23:04:00,2025-06-09,0,127777,1.0,52.380184173583984,4.89980936050415,1.0,1,2025-06-09 21:03:21,,4343,
287230303,22:30:00,2025-06-09,0,127777,0.0,52.471466064453125,5.031935214996338,30.0,2,2025-06-09 21:03:21,3049927,4344,
287230445,22:39:00,2025-06-09,0,127778,0.0,52.430973052978516,4.991575241088867,18.0,2,2025-06-09 21:03:17,3049068,4349,
287230164,23:04:00,2025-06-09,0,127765,1.0,52.4023323059082,4.932010650634766,1.0,1,2025-06-09 21:03:00,,4357,
287230583,22:46:00,2025-06-09,0,127779,0.0,52.42920684814453,4.856630802154541,17.0,1,2025-06-09 21:03:14,,4358,
287230026,22:39:00,2025-06-09,0,127776,0.0,52.491886138916016,4.949228763580322,10.0,2,2025-06-09 21:03:21,3049544,4364,
287230238,23:31:00,2025-06-09,0,127767,0.0,52.5092658996582,4.936609745025635,1.0,1,2025-06-09 21:03:20,,4365,
287230444,22:49:00,2025-06-09,0,127778,1.0,52.431941986083984,4.993845462799072,5.0,2,2025-06-09 21:03:03,3049069,4366,
287230023,22:57:00,2025-06-09,0,127776,1.0,52.3910026550293,4.921741008758545,3.0,2,2025-06-09 21:03:14,3049943,4369,
287230582,23:01:00,2025-06-09,0,127779,1.0,52.377845764160156,4.903697490692139,1.0,2,2025-06-09 21:02:57,3049945,4371,
287230236,23:01:00,2025-06-09,0,127767,0.0,52.508934020996094,4.936730861663818,1.0,2,2025-06-09 21:03:04,3065680,4386,
287230708,23:01:00,2025-06-09,0,127770,1.0,52.39287185668945,4.912759780883789,1.0,2,2025-06-09 21:03:17,3049947,4387,
292792011,23:03:00,2025-06-09,0,105973,1.0,52.10989761352539,5.042403221130371,1.0,2,2025-06-09 21:03:19,2702231,4387,16.339747348810658
287230711,23:10:00,2025-06-09,0,127770,0.0,52.43888854980469,4.8149542808532715,1.0,2,2025-06-09 21:03:05,3049113,4388,
287230451,,2025-06-09,0,127778,0.0,52.510658264160156,5.044302940368652,1.0,1,2025-06-09 21:03:16,,4389,
287230376,22:57:00,2025-06-09,0,127766,1.0,52.43198776245117,4.9939188957214355,4.0,2,2025-06-09 21:03:08,3049069,4410,
288653661,18:19:00,2025-05-19,1,127559,1.0,51.98430252075195,4.675203323364258,1.0,1,2025-05-19 17:13:40,,4415,
288653659,16:16:00,2025-05-20,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-20 14:47:31,,4415,5.454077287223236e-05
288653659,16:16:00,2025-05-22,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-22 14:49:30,,4415,0.0
288653659,16:16:00,2025-05-23,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-23 14:49:31,,4415,0.0
288653659,16:16:00,2025-05-26,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-26 14:49:26,,4415,0.0
288653659,16:16:00,2025-05-27,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-27 14:49:32,,4415,0.0
288653659,16:16:00,2025-05-28,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-05-28 14:48:59,,4415,0.0
293142483,18:19:00,2025-06-03,1,127559,1.0,51.98431396484375,4.6753339767456055,1.0,1,2025-06-03 17:11:30,,4415,8.02415088374564e-06
287230095,23:07:00,2025-06-09,0,127764,0.0,52.52344512939453,4.965182781219482,1.0,1,2025-06-09 21:03:05,,4418,
287229513,22:47:00,2025-06-09,0,127756,0.0,52.51201248168945,4.965601444244385,15.0,2,2025-06-09 21:03:05,3049635,4419,
287229954,22:59:00,2025-06-09,0,127761,0.0,52.42849349975586,4.913054466247559,7.0,2,2025-06-09 21:03:13,3049085,4435,
294783637,23:06:00,2025-06-09,0,122265,0.0,51.843841552734375,5.8534722328186035,1.0,1,2025-06-09 21:03:13,,4458,
294789585,23:03:00,2025-06-09,0,122301,1.0,51.83156967163086,5.81069278717041,1.0,1,2025-06-09 21:03:08,,4462,
293142483,18:19:00,2025-06-02,1,127559,1.0,51.98431396484375,4.6753339767456055,1.0,1,2025-06-02 17:12:53,,4464,
293142481,16:16:00,2025-06-05,1,127559,1.0,52.01686096191406,4.707274913787842,12.0,1,2025-06-05 14:49:31,,4464,1.6872977167976794e-05
294788459,23:09:00,2025-06-09,0,122297,0.0,51.833614349365234,5.898168087005615,1.0,1,2025-06-09 21:03:22,,4493,
294789582,22:35:00,2025-06-09,0,122301,0.0,51.84385681152344,5.853588581085205,25.0,1,2025-06-09 21:03:18,,4496,
294791841,22:05:00,2025-06-09,0,122308,0.0,51.808284759521484,5.729809284210205,41.0,2,2025-06-09 21:03:22,2749114,4499,
294791846,22:23:00,2025-06-09,0,122308,1.0,51.82082748413086,5.856250762939453,35.0,2,2025-06-09 21:03:11,2748333,4506,
