id,cause,effect,active_period_start,active_period_end,description_text,header_text,url_text,alert_stop_ids,alert_route_ids,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:ARR:2025-04-24:118,1,8,2025-08-08 01:10:00+00:00,2025-08-08 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:15.785532,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:239,1,8,2025-12-07 00:10:00+00:00,2025-12-07 00:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:15.829639,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:117,1,8,2025-08-07 01:10:00+00:00,2025-08-07 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:15.872319,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:238,1,8,2025-12-06 00:10:00+00:00,2025-12-06 00:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:15.915670,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:119,1,8,2025-08-09 01:10:00+00:00,2025-08-09 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:15.960049,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-07-18:5,1,8,2025-07-18 09:28:00+00:00,2025-08-06 14:00:00+00:00,"Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.
","Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.",,"['3082510', '3236644', '3082517', '3236637']","['133939', '133964', '127820', '133953', '127833', '127819', '133952', '127832', '128301', '133940']",2025-07-27 13:32:16.010496,nl,"Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.
","['Irenestraat', 'Donkstraat']",[],"[('Irenestraat', 'LOC'), ('Donkstraat', 'LOC')]",neutral,0.512,irenestraat
KV15:ARR:2025-07-18:6,1,8,2025-07-18 09:28:00+00:00,2025-08-07 20:00:00+00:00,"Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat
",Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat,,"['3082255', '3236403', '3236406', '3082258']","['133939', '133964', '127820', '133953', '127833', '127819', '133952', '127832', '128301', '133940']",2025-07-27 13:32:16.053521,nl,"Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat
",['Punt Nieuwstraat-Dorpsstraat'],[],"[('Punt Nieuwstraat-Dorpsstraat', 'LOC')]",neutral,0.582,nieuwstraat
KV15:ARR:2025-07-18:7,1,8,2025-07-18 09:28:00+00:00,2025-08-13 16:00:00+00:00,"Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.
",Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.,,"['3080495', '3235415', '3080496', '3080498', '3080497', '3235414', '3235416', '3235413']","['133952', '127832']",2025-07-27 13:32:16.109683,af,"Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.
","['Hoek Spoorstraat-', 'Prins van Oranjestraat']",[],"[('Hoek Spoorstraat-', 'LOC'), ('Prins van Oranjestraat', 'LOC')]",neutral,0.606,spoorstraat
KV15:RET:2025-04-24:2,1,7,2025-05-24 07:00:00+00:00,2025-10-13 03:15:00+00:00,"Oorzaak : onbekend 
Maak gebruik van lijn 4 richting Molenlaan en stap over op de Soetendaalseweg voor lijn 6 richting Kleiweg.
",Maak gebruik van lijn 4 richting Molenlaan en stap over op de Soetendaalseweg voor lijn 6 richting Kleiweg.,,"['3140920', '3140915', '3140922', '3140918', '3140914', '3140917', '3140921', '3140997', '3140919', '3140912', '3141366', '3140916', '3140913']",,2025-07-27 13:32:16.160423,nl,"Oorzaak : onbekend 
Maak gebruik van lijn 4 richting Molenlaan en stap over op de Soetendaalseweg voor lijn 6 richting Kleiweg.
","['Molenlaan', 'Soetendaalseweg', 'Kleiweg']",[],"[('Molenlaan', 'LOC'), ('Soetendaalseweg', 'LOC'), ('Kleiweg', 'LOC')]",neutral,0.719,soetendaalseweg
KV15:ARR:2025-07-18:8,1,8,2025-07-18 13:28:00+00:00,2025-07-23 18:01:00+00:00,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.
","In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.",,"['3233366', '3233368', '3233370', '3078006', '3233380', '3078009', '3233377', '3077995', '3077997', '3077999']","['128085', '134055']",2025-07-27 13:32:16.203575,nl,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.
","['Van Damstraat', 'Fazantstraat', 'Buizerdstraat', 'Deurningerstraat Roomveldje', 'Landstraat']",[],"[('Van Damstraat', 'LOC'), ('Fazantstraat', 'LOC'), ('Buizerdstraat', 'LOC'), ('Deurningerstraat Roomveldje', 'LOC'), ('Landstraat', 'LOC')]",neutral,0.713,damstraat
KV15:HTM:2025-07-02:35570,1,8,2025-07-07 00:00:00+00:00,2025-09-01 03:00:00+00:00,"Oorzaak : Werkzaamheden
Effect : Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug.
Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl
",Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl,,"['2515422', '2515523', '2515390', '2515271', '2515407', '2515258', '2515404', '2515237', '2515450', '2515348', '2515461', '2515391', '2515410', '2559712', '2515402', '2515346', '2515500', '2515362', '2559721', '2515511', '2515459', '2515388', '2515306', '2927052']","['104325', '104315']",2025-07-27 13:32:16.250743,nl,"Oorzaak : Werkzaamheden
Effect : Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug.
Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl
","['Kalvermarkt-Stadhuis', 'Bierkade', 'Kalvermarkt-Stadhuis', 'Bierkade']",[],"[('Kalvermarkt-Stadhuis', 'LOC'), ('Bierkade', 'LOC'), ('Kalvermarkt-Stadhuis', 'LOC'), ('Bierkade', 'LOC')]",neutral,0.901,halten
KV15:ARR:2025-07-18:9,1,8,2025-07-18 13:28:00+00:00,2025-07-23 18:01:00+00:00,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.
",In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.,,"['3233366', '3233371', '3233368', '3233370', '3078000', '3077999', '3077995', '3077998', '3077997', '3078190', '3233369', '3233542']","['128106', '128105', '133632', '134076', '134075']",2025-07-27 13:32:16.291544,nl,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.
","['Rijksmuseum', 'Oldenzaalsestraat', 'Potsweg']",[],"[('Rijksmuseum', 'LOC'), ('Oldenzaalsestraat', 'LOC'), ('Potsweg', 'LOC')]",neutral,0.719,rijksmuseum
KV15:QBUZZ:2025-07-22:7,1,8,2025-07-22 18:31:00+00:00,2025-07-22 21:59:00+00:00,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Deze halte wordt momenteel gebruikt voor lijn 28. Lijnen 74 en 77 vertrekken vanaf halte C7.
",Deze halte wordt momenteel gebruikt voor lijn 28. Lijnen 74 en 77 vertrekken vanaf halte C7.,,['2701532'],"['130972', '130996', '130959', '130973', '130958', '130971', '130995', '130976']",2025-07-27 13:32:16.340800,nl,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Deze halte wordt momenteel gebruikt voor lijn 28. Lijnen 74 en 77 vertrekken vanaf halte C7.
","['Utrecht Centraal', 'Station Vaartsche Rijn', 'Utrecht Centraal', 'Utrecht Vaartsche Rijn', 'Science Park', 'Utrecht CS Jaarbeursplein', 'C7']",[],"[('Utrecht Centraal', 'LOC'), ('Station Vaartsche Rijn', 'LOC'), ('Utrecht Centraal', 'LOC'), ('Utrecht Vaartsche Rijn', 'LOC'), ('Science Park', 'LOC'), ('Utrecht CS Jaarbeursplein', 'LOC'), ('C7', 'LOC')]",neutral,0.495,vaartsche
KV15:QBUZZ:2025-07-22:8,1,8,2025-07-22 18:31:00+00:00,2025-07-22 21:59:00+00:00,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.
",Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.,,['2701751'],"['130972', '130996', '130959', '130973', '130958', '130971', '130995', '130976']",2025-07-27 13:32:16.391708,nl,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.
","['Utrecht Centraal', 'Station Vaartsche Rijn', 'Utrecht Centraal', 'Utrecht Vaartsche Rijn', 'Science Park', 'Utrecht CS Jaarbeursplein', 'Utrecht Centraal']",[],"[('Utrecht Centraal', 'LOC'), ('Station Vaartsche Rijn', 'LOC'), ('Utrecht Centraal', 'LOC'), ('Utrecht Vaartsche Rijn', 'LOC'), ('Science Park', 'LOC'), ('Utrecht CS Jaarbeursplein', 'LOC'), ('Utrecht Centraal', 'LOC')]",negative,0.486,vaartsche
KV15:ARR:2025-04-24:240,1,8,2025-12-08 00:10:00+00:00,2025-12-08 00:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.431785,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:QBUZZ:2025-07-22:9,1,8,2025-07-22 18:31:00+00:00,2025-07-22 21:59:00+00:00,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.
",Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.,,"['2701899', '2701895', '2701901', '2701883', '2701897', '2701886']","['130972', '130996', '130959', '130973', '130958', '130971', '130995', '130976']",2025-07-27 13:32:16.475954,nl,"Oorzaak : Door een verstoring is er geen tramverkeer mogelijk tussen Utrecht Centraal en Station Vaartsche Rijn.
Effect : Bus/tramstation Utrecht Centraal Centrumzijde is niet bereikbaar.

Lijn 22: beperkt tramverkeer tussen Utrecht Vaartsche Rijn en Science Park.
Lijn 20 en 21 rijden niet verder dan Utrecht CS Jaarbeursplein.
Maatregelen : 
Tramverkeer ontregeld door een verstoring op Utrecht Centraal Centrumzijde. Houd rekening met vertraging en rituitval. Meer info op www.u-ov.info.
","['Utrecht Centraal', 'Station Vaartsche Rijn', 'Utrecht Centraal', 'Utrecht Vaartsche Rijn', 'Science Park', 'Utrecht CS Jaarbeursplein', 'Utrecht Centraal']",[],"[('Utrecht Centraal', 'LOC'), ('Station Vaartsche Rijn', 'LOC'), ('Utrecht Centraal', 'LOC'), ('Utrecht Vaartsche Rijn', 'LOC'), ('Science Park', 'LOC'), ('Utrecht CS Jaarbeursplein', 'LOC'), ('Utrecht Centraal', 'LOC')]",negative,0.486,vaartsche
KV15:ARR:2025-04-24:125,1,8,2025-08-15 01:10:00+00:00,2025-08-15 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.513811,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:246,1,8,2025-12-14 00:10:00+00:00,2025-12-14 00:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.550734,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:124,1,8,2025-08-14 01:10:00+00:00,2025-08-14 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.587395,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:245,1,8,2025-12-13 00:10:00+00:00,2025-12-13 00:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.626505,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:127,1,8,2025-08-17 01:10:00+00:00,2025-08-17 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.662657,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:QBUZZ:2025-07-22:1,9,8,2025-07-22 04:00:00+00:00,2025-07-25 15:00:00+00:00,"Oorzaak : Werkzaamheden Takelwerkzaamheden.
Effect : Haltes Laan van de Marel, Houtweg/WKC, De Schans, Laan van het Kwekebos 1 en Laan van het Kwekebos 2 richting Emmer Compascuum/Ter Apel vervallen.
Maatregelen : 
Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van de Eekharst.
",Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van de Eekharst.,,"['3232061', '3199407']","['106103', '106106']",2025-07-27 13:32:16.706296,nl,"Oorzaak : Werkzaamheden Takelwerkzaamheden.
Effect : Haltes Laan van de Marel, Houtweg/WKC, De Schans, Laan van het Kwekebos 1 en Laan van het Kwekebos 2 richting Emmer Compascuum/Ter Apel vervallen.
Maatregelen : 
Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van de Eekharst.
","['Laan van de Marel', 'Houtweg/', 'WKC', 'De Schans', 'Laan van het Kwekebos', 'Laan van het Kwekebos', 'Emmer Compascuum', 'Ter Apel', 'Laan van de Eekharst']",[],"[('Laan van de Marel', 'LOC'), ('Houtweg/', 'LOC'), ('WKC', 'LOC'), ('De Schans', 'LOC'), ('Laan van het Kwekebos', 'LOC'), ('Laan van het Kwekebos', 'LOC'), ('Emmer Compascuum', 'LOC'), ('Ter Apel', 'LOC'), ('Laan van de Eekharst', 'LOC')]",neutral,0.533,takelwerkzaamheden
KV15:ARR:2025-04-24:126,1,8,2025-08-16 01:10:00+00:00,2025-08-16 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.743699,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:QBUZZ:2025-07-22:2,9,8,2025-07-22 04:00:00+00:00,2025-07-25 15:00:00+00:00,"Oorzaak : Werkzaamheden Takelwerkzaamheden.
Effect : Haltes Laan van de Marel, Houtweg/WKC, De Schans, Laan van het Kwekebos 1 en Laan van het Kwekebos 2 richting Emmer Compascuum/Ter Apel vervallen.
Maatregelen : 
Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van het Kwekebos 3.
",Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van het Kwekebos 3.,,"['3199359', '3232012', '3232011', '3232013', '3232010', '3199358', '3199357', '3199356']","['106103', '106106']",2025-07-27 13:32:16.785312,nl,"Oorzaak : Werkzaamheden Takelwerkzaamheden.
Effect : Haltes Laan van de Marel, Houtweg/WKC, De Schans, Laan van het Kwekebos 1 en Laan van het Kwekebos 2 richting Emmer Compascuum/Ter Apel vervallen.
Maatregelen : 
Qbuzz: lijnen 42 en 92 stoppen niet op deze halte tot 25 juli17:00 uur door takelwerkzaamheden. Stap in bij halte Laan van het Kwekebos 3.
","['Laan van de Marel', 'Houtweg/', 'WKC', 'De Schans', 'Laan van het Kwekebos', 'Laan van het Kwekebos', 'Emmer Compascuum', 'Ter Apel', 'Laan van het', 'Kwekebos']",[],"[('Laan van de Marel', 'LOC'), ('Houtweg/', 'LOC'), ('WKC', 'LOC'), ('De Schans', 'LOC'), ('Laan van het Kwekebos', 'LOC'), ('Laan van het Kwekebos', 'LOC'), ('Emmer Compascuum', 'LOC'), ('Ter Apel', 'LOC'), ('Laan van het', 'LOC'), ('Kwekebos', 'LOC')]",neutral,0.569,kwekebos
KV15:ARR:2025-04-24:121,1,8,2025-08-11 01:10:00+00:00,2025-08-11 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:32:16.823004,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
